name,RA,DEC,transient_ra_deg,transient_dec_deg,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_absmag_mean,host_absmag_std,host_absmag_posterior,host_offset_mean,host_offset_std,host_offset_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_posterior,host_2_offset_mean,host_2_offset_std,host_2_offset_posterior,yKronFlux,nStackDetections,ydecErr,yPSFMagErr,gstackDetectID,gPSFMagErr,rskyErr,gstackImageID,zra,rmomentRH,rpsfChiSq,surveyID,rFKronFlux,rKronFlux,izp,idecErr,posMeanChisq,zKronFlux,gmomentXX,gpsfMajorFWHM,iPSFMagErr,zpsfMinorFWHM,gFApFlux,zPSFMag,yApFluxErr,ng,iApMag,rKronMag,ginfoFlag3,KronMag,iskyErr,zpsfTheta,beta,rzp,momentXY,iexpTime,htmID,idec,isky,gskyErr,zdecErr,ymomentXX,imomentRH,iApFillFac,zinfoFlag3,primaryDetection,yKronRad,zinfoFlag,raStackErr,zpsfQfPerfect,raStack,objName,gApFlux,iPSFFlux,iFKronFlux,decStack,zApFlux,rpsfQfPerfect,gdec,gPSFMag,nStackObjectRows,yExtNSigma,iyPos,zsky,qualityFlag,nz,ypsfQf,zFKronFlux,yPSFFlux,yexpTime,zExtNSigma,zmomentR1,zPSFMagErr,ypsfChiSq,yFKronFlux,rdecErr,rnFrames,zstackImageID,ryPosErr,gApMag,yPSFMag,yinfoFlag3,znFrames,zFmeanflxR6,ginfoFlag,zPSFFluxErr,rKronFluxErr,rKronRad,iApFluxErr,rFApFlux,zyPos,zraErr,ypsfTheta,yApMag,yApMagErr,rraErr,rFmeanflxR6,rApFillFac,yKronMag,gyPos,iKronFlux,iFmeanflxR6,rxPosErr,gsky,lambda,rpsfQf,gpsfTheta,zFApFlux,yra,ira,gKronFlux,gFmeanflxR7,gPSFFluxErr,ysky,yzp,cx,gExtNSigma,zpsfCore,skyCellID,rPSFFlux,rstackImageID,gra,iKronMag,yKronFluxErr,imomentXY,ryPos,iApRadius,gxPosErr,zApFillFac,ymomentYY,zKronRad,rdec,zmomentXX,zxPosErr,zPSFFlux,inFrames,iEpoch,zpsfChiSq,zippDetectID,zskyErr,gxPos,rmomentYY,iyPosErr,ixPosErr,zApMag,ni,rra,ipsfMajorFWHM,zApMagErr,iKronFluxErr,rFPSFFlux,b,uniquePspsOBid,gApRadius,ydec,zFmeanflxR7,rippDetectID,yskyErr,cz,epochMean,zxPos,rPSFFluxErr,rApFluxErr,rPlateScale,yippDetectID,zdec,ipsfCore,gmomentRH,gKronMag,ginfoFlag2,iKronMagErr,iinfoFlag3,KronRad,zPlateScale,decMeanErr,yEpoch,ynFrames,gFPSFFlux,iFApFlux,gFKronFlux,nDetections,iPSFMag,gpsfQfPerfect,yKronMagErr,rinfoFlag3,iApFlux,iFPSFFlux,yFApFlux,gyPosErr,rmomentXY,zApFluxErr,iinfoFlag2,ystackImageID,yxPos,randomID,momentXX,gpsfCore,gippDetectID,rpsfCore,yPlateScale,gexpTime,rFmeanflxR7,processingVersion,zpsfQf,iExtNSigma,rpsfLikelihood,l,yApRadius,zinfoFlag2,gApFillFac,KronMagErr,zFPSFFlux,zApRadius,bestDetection,zstackDetectID,zKronMagErr,ny,gpsfLikelihood,gnFrames,yinfoFlag,gmomentR1,graErr,ippObjID,batchID,yraErr,gFmeanflxR5,uniquePspsSTid,ymomentR1,tessID,gPlateScale,rmomentR1,rpsfTheta,gEpoch,ymomentRH,objAltName2,ymomentXY,rsky,rApMagErr,zzp,raMeanErr,rstackDetectID,rxPos,zKronMag,ipsfLikelihood,rinfoFlag2,rpsfMajorFWHM,rPSFMagErr,istackImageID,yyPosErr,rpsfMinorFWHM,gPSFFlux,ixPos,ipsfQfPerfect,zexpTime,ipsfTheta,zmomentXY,zoneID,ystackDetectID,rApRadius,iFmeanflxR7,iKronRad,rEpoch,gKronRad,objAltName3,dvoRegionID,iApMagErr,iinfoFlag,iraErr,gmomentYY,yFmeanflxR6,rApFlux,rmomentXX,ypsfLikelihood,zmomentYY,iPlateScale,imomentYY,nr,gpsfQf,zmomentRH,gpsfMinorFWHM,cy,yPSFFluxErr,zpsfLikelihood,gzp,rPSFMag,gFmeanflxR6,yinfoFlag2,imomentXX,ypsfMajorFWHM,gApFluxErr,decStackErr,iFmeanflxR5,zyPosErr,gmomentXY,gKronFluxErr,objAltName1,rFmeanflxR5,zFmeanflxR5,ipsfChiSq,gpsfChiSq,momentYY,yFmeanflxR5,gKronMagErr,zpsfMajorFWHM,yApFillFac,imomentR1,yFmeanflxR7,ypsfQfPerfect,gdecErr,distance,zEpoch,rApMag,rExtNSigma,yyPos,rexpTime,ypsfMinorFWHM,rinfoFlag,objInfoFlag,iPSFFluxErr,yxPosErr,rKronMagErr,iippDetectID,yApFlux,ipsfMinorFWHM,yFPSFFlux,istackDetectID,ipsfQf,zKronFluxErr,gApMagErr,projectionID,ypsfCore
SN2,120.64895833333333,50.92252777777777,120.64895833333333,50.92252777777777,0,panstarrs,dr2,12.26312804222107,3.5556397002890006e-13,3.5556397002890006e-13,"{'zinfoFlag3': 196608.0, 'idecErr': 0.0003309900057502, 'gKronRad': 9.628259658813477, 'zmomentR1': 4.199580192565918, 'iFPSFFlux': 0.0006813859799876, 'rnFrames': 7.0, 'yippDetectID': 8528.0, 'ydec': 50.92246107, 'bestDetection': 1, 'zKronFluxErr': 5.858859822183149e-06, 'rFPSFFlux': 0.0004599289968609, 'objAltName3': nan, 'ipsfChiSq': 28.721200942993164, 'gmomentRH': 1.1233400106430054, 'iApRadius': 2.5, 'cx': -0.3213495463509299, 'gKronFlux': 0.0008850889862515, 'ymomentXX': 0.2212920039892196, 'yinfoFlag3': 196608.0, 'iApFluxErr': 5.232100193097722e-07, 'iinfoFlag3': 196608.0, 'iPSFMagErr': 0.0008469999884255, 'raStackErr': 0.0010000000474974, 'gxPosErr': 0.0060034599155187, 'gmomentR1': 3.851300001144409, 'ypsfTheta': 16.27050018310547, 'gFmeanflxR5': 0.0004880799970123, 'yinfoFlag': 262160391.0, 'iKronMagErr': 0.0008670000243, 'yyPos': 1919.989990234375, 'ymomentR1': 4.037189960479736, 'ryPosErr': 0.0035737899597734, 'KronMagErr': 0.7627550125122071, 'rFmeanflxR6': 0.0013689500046893, 'rpsfMinorFWHM': 1.0026999711990356, 'iyPos': 1920.0999755859373, 'iApMagErr': 0.0003670000005513, 'imomentRH': 1.0472899675369265, 'rinfoFlag2': 524416.0, 'gmomentYY': 0.3195720016956329, 'rpsfTheta': -75.66329956054688, 'rdec': 50.92247408, 'iFKronFlux': 0.002818559994921, 'rinfoFlag': 262160391.0, 'iinfoFlag2': 524416.0, 'ira': 120.64903575, 'randomID': 0.202374577710754, 'gra': 120.6490163, 'yFPSFFlux': 0.0012858100235462, 'KronRad': 10.49899959564209, 'iyPosErr': 0.0013239600230008, 'zyPos': 1919.949951171875, 'zpsfQf': 0.9972440004348756, 'rKronMagErr': 0.0021279999054968, 'ixPosErr': 0.001482979976572, 'isky': 3.1652600540610365e-08, 'rpsfQf': 0.9972910284996032, 'rskyErr': 8.932930199989642e-07, 'iFApFlux': 0.0014369799755513, 'primaryDetection': 1, 'cy': 0.5423128012949818, 'znFrames': 15.0, 'ipsfMinorFWHM': 0.9369969964027404, 'objAltName1': nan, 'ginfoFlag2': 524416.0, 'zApFluxErr': 1.0620500461300253e-06, 'rmomentYY': 0.2263810038566589, 'zApFillFac': 0.8785349726676941, 'yFKronFlux': 0.0044244602322578, 'zexpTime': 630.0, 'rKronFluxErr': 4.2382098399684764e-06, 'iExtNSigma': 15.690500259399414, 'objInfoFlag': 512024576, 'gdec': 50.92245488, 'gPSFMag': 17.850799560546875, 'yApMag': 15.511799812316896, 'rKronFlux': 0.0019912899006158, 'gPSFMagErr': 0.0028129999991506, 'momentYY': 0.2358520030975341, 'gmomentXY': 0.0042074001394212, 'gpsfCore': 0.3066779971122741, 'yra': 120.64904301, 'gdecErr': 0.0014075899962335, 'zApFlux': 0.0017990099731832, 'iKronMag': 15.25510025024414, 'gApFluxErr': 5.256629833638726e-07, 'rsky': 3.249219915346657e-08, 'gzp': 25.009300231933597, 'yPSFMagErr': 0.0026090000756084, 'ryPos': 1920.2099609375, 'zFApFlux': 0.0019144499674439, 'zApMag': 15.762399673461914, 'rPSFMag': 17.109899520874023, 'zmomentXY': 0.002329170005396, 'yFApFlux': 0.0022772499360144, 'rFKronFlux': 0.0019168900325894, 'yKronMag': 14.75819969177246, 'zstackImageID': 4579984.0, 'rPlateScale': 0.25, 'iKronFluxErr': 2.488839982106583e-06, 'rApFillFac': 0.8817179799079895, 'uniquePspsOBid': 3557550000036731, 'ypsfQf': 0.997340977191925, 'b': 31.693957941924783, 'yApFluxErr': 1.158790041699831e-06, 'rpsfMajorFWHM': 1.0720800161361694, 'gApFlux': 0.0005024619749747, 'ydecErr': 0.0010953999590128, 'zzp': 25.01689910888672, 'rpsfCore': 0.3170109987258911, 'gpsfMajorFWHM': 1.259660005569458, 'zpsfTheta': -37.71070098876953, 'ipsfQf': 0.9965479969978333, 'zpsfChiSq': 190.00100708007807, 'gFKronFlux': 0.0008738919859752, 'momentXY': 0.002329170005396, 'yzp': 25.027700424194336, 'zPSFMagErr': 0.0015589999966323, 'gstackImageID': 4579406.0, 'zKronFlux': 0.0036094600800424, 'rpsfQfPerfect': 0.9972910284996032, 'gKronMagErr': 0.0023350000847131, 'l': 167.79658988744666, 'gFPSFFlux': 0.0002606420021038, 'yApMagErr': 0.0005109999910928, 'yraErr': 0.0011239099549129, 'nStackDetections': 10, 'rxPos': 5910.68994140625, 'iKronFlux': 0.0028706099838018, 'graErr': 0.0015008599730208, 'gyPosErr': 0.0056303800083696, 'imomentXY': 0.0014224300393834, 'ymomentRH': 1.0453399419784546, 'ipsfLikelihood': 0.0, 'rEpoch': 56304.3267241, 'iEpoch': 56513.9408763, 'zFmeanflxR5': 0.001923709991388, 'rzp': 25.046300888061523, 'ipsfTheta': -29.59869956970215, 'ixPos': 5910.669921875, 'iApFillFac': 0.8785349726676941, 'zFPSFFlux': 0.0010050700511783, 'rApMagErr': 0.000808999990113, 'zpsfQfPerfect': 0.9972440004348756, 'yEpoch': 56082.961996, 'rApFluxErr': 7.893079896348354e-07, 'yexpTime': 700.0, 'gpsfQf': 0.99898499250412, 'yPSFFlux': 0.0011922400444746, 'iippDetectID': 8528.0, 'zippDetectID': 8528.0, 'iPlateScale': 0.25, 'iexpTime': 2040.0, 'gApFillFac': 0.8996679782867432, 'imomentYY': 0.2358520030975341, 'decStack': 50.9224606, 'zyPosErr': 0.0026919099036604, 'rmomentXY': 0.0007691510254517, 'zxPos': 5910.7900390625, 'yApFlux': 0.0022660500835627, 'skyCellID': 73, 'iPSFFluxErr': 6.409459842871001e-07, 'ystackImageID': 4423171.0, 'beta': 29.769736372490406, 'ymomentXY': 0.0051167299970984, 'lambda': 111.72835323727952, 'ginfoFlag3': 196608.0, 'zPlateScale': 0.25, 'zinfoFlag': 262160391.0, 'zFmeanflxR6': 0.0025845000054687, 'inFrames': 30.0, 'gFmeanflxR7': 0.0007960199727676, 'rinfoFlag3': 196608.0, 'gApRadius': 2.9999799728393555, 'surveyID': 0, 'gPSFFlux': 0.0002628339861985, 'zraErr': 0.0007034980226308, 'rmomentR1': 4.316669940948486, 'yKronFluxErr': 1.5930399968056008e-05, 'gmomentXX': 0.2920520007610321, 'iApMag': 16.014699935913086, 'zFmeanflxR7': 0.0032528298906981, 'rippDetectID': 8528.0, 'objName': 'PSO J120.6490+50.9224', 'iApFlux': 0.0014260000316426, 'zsky': 4.820509857950128e-08, 'rpsfLikelihood': 0.0, 'ni': 32, 'rKronMag': 15.652199745178224, 'gippDetectID': 8528.0, 'yKronMagErr': 0.0035119999665766, 'objAltName2': nan, 'epochMean': 56865.10666667, 'ymomentYY': 0.2347459942102432, 'ng': 13, 'ginfoFlag': 262160391.0, 'yPSFFluxErr': 3.1102199500310235e-06, 'raMeanErr': 0.0038199999835342, 'nz': 17, 'yKronRad': 10.093000411987305, 'gpsfLikelihood': 0.0, 'rstackImageID': 4422477.0, 'gPlateScale': 0.2499990016222, 'gpsfMinorFWHM': 1.1672600507736206, 'zdecErr': 0.000672977999784, 'KronMag': 15.25510025024414, 'yxPos': 5910.60986328125, 'zApMagErr': 0.0005900000105611, 'rApFlux': 0.0009760599932633, 'uniquePspsSTid': 3772099000000202, 'gPSFFluxErr': 7.393929877252958e-07, 'gApMagErr': 0.0010460000485181, 'ipsfQfPerfect': 0.9965479969978333, 'yPlateScale': 0.25, 'rPSFMagErr': 0.0021389999892562, 'rPSFFlux': 0.0005200279993005, 'processingVersion': 3, 'iPSFMag': 16.702600479125977, 'yFmeanflxR5': 0.002253389917314, 'zEpoch': 55860.8105383, 'zoneID': 16910, 'zstackDetectID': 2.523245221420999e+18, 'rExtNSigma': 20.617000579833984, 'ystackDetectID': 2.5232031272518374e+18, 'ysky': 2.1636799374391563e-07, 'gFmeanflxR6': 0.0006433430244214, 'zpsfMinorFWHM': 1.023460030555725, 'posMeanChisq': 2.363800048828125, 'ypsfMajorFWHM': 1.0457099676132202, 'rstackDetectID': 2.523202940957631e+18, 'nr': 9, 'ypsfLikelihood': 0.0, 'rApMag': 16.426300048828125, 'iraErr': 0.0003707440046127, 'projectionID': 2309, 'tessID': 1, 'gExtNSigma': 22.86680030822754, 'zpsfMajorFWHM': 1.0357600450515747, 'rFmeanflxR7': 0.0017188600031659, 'rexpTime': 600.0, 'gpsfQfPerfect': 0.99898499250412, 'zskyErr': 1.354489995719632e-06, 'ypsfQfPerfect': 0.997340977191925, 'gstackDetectID': 2.5232450662653056e+18, 'rKronRad': 10.79170036315918, 'zxPosErr': 0.0028139899950474, 'yPSFMag': 16.2091007232666, 'ypsfChiSq': 52.78960037231445, 'zKronMag': 15.006400108337402, 'rdecErr': 0.0008934480138123, 'rxPosErr': 0.0037684401031583, 'ypsfMinorFWHM': 1.0174200534820557, 'zPSFFluxErr': 1.471020027565828e-06, 'zPSFMag': 16.46299934387207, 'yinfoFlag2': 524416.0, 'rra': 120.64903205, 'ypsfCore': 0.5937650203704834, 'yyPosErr': 0.0043815798126161, 'yskyErr': 3.867569830617867e-06, 'zExtNSigma': 22.846799850463867, 'htmID': 16267690340921, 'gsky': 1.3270700094381029e-08, 'yKronFlux': 0.0045365099795162, 'imomentR1': 4.279170036315918, 'decMeanErr': 0.0020600000862032, 'rmomentXX': 0.2070149928331375, 'gEpoch': 56185.8828234, 'gnFrames': 11.0, 'decStackErr': 0.0010000000474974, 'zmomentRH': 1.05649995803833, 'izp': 25.022499084472656, 'ipsfCore': 0.830452024936676, 'yFmeanflxR7': 0.0037074100691825, 'gpsfTheta': 88.39250183105469, 'rFmeanflxR5': 0.0010172500042244, 'gxPos': 5910.85986328125, 'batchID': 3557550, 'ipsfMajorFWHM': 0.9952110052108764, 'zra': 120.64902335, 'iPSFFlux': 0.0007567420252598, 'zKronRad': 10.49899959564209, 'ippObjID': 277029685596027, 'zmomentXX': 0.2325520068407058, 'gyPos': 1919.93994140625, 'iFmeanflxR5': 0.001502800034359, 'iKronRad': 10.69789981842041, 'gKronFluxErr': 2.066670049316599e-06, 'yExtNSigma': 18.87700080871582, 'zdec': 50.92245832, 'yFmeanflxR6': 0.0029935000929981, 'zpsfCore': 0.4924220144748688, 'cz': 0.7762933045000717, 'iFmeanflxR6': 0.0019975800532847, 'rFApFlux': 0.0009035789989866, 'iinfoFlag': 262160391.0, 'zmomentYY': 0.2468149960041046, 'ynFrames': 15.0, 'nStackObjectRows': nan, 'nDetections': 86, 'imomentXX': 0.2224059998989105, 'gKronMag': 16.532499313354492, 'gskyErr': 4.965589823768823e-07, 'momentXX': 0.2224059998989105, 'rpsfChiSq': 91.9209976196289, 'zKronMagErr': 0.0016230000182986, 'raStack': 120.64903126, 'zinfoFlag2': 524416.0, 'zPSFFlux': 0.0009436639957129, 'istackDetectID': 2.5232080484790523e+18, 'iskyErr': 5.59077022899146e-07, 'iFmeanflxR7': 0.0024922299198806, 'distance': 0.000101777557017, 'rPSFFluxErr': 1.112539962377923e-06, 'zApRadius': 2.5, 'gFApFlux': 0.0005066089797765, 'rmomentRH': 1.0317800045013428, 'idec': 50.92246757, 'zpsfLikelihood': 0.0, 'rApRadius': 2.5, 'zFKronFlux': 0.003557960037142, 'gexpTime': 688.0, 'yxPosErr': 0.0044956500642001, 'ny': 15, 'dvoRegionID': 64501, 'gpsfChiSq': 64.88890075683594, 'rraErr': 0.0009421100257895, 'gApMag': 17.147199630737305, 'yApFillFac': 0.8785349726676941, 'qualityFlag': 61, 'istackImageID': 4441504.0, 'yApRadius': 2.5}",169101206490177628,,0.9998414459487315,120.64902365490248,50.92243470179285,0.06848339317620832,0.01712084829405208,-22.191094455477533,0.7627550125122071,5.502139980001125,0.3663992052484204,1e-10,294.8401499256031,169201206773642335,,0.0,120.67737857552694,51.0012820686858,0.3958544443422563,0.13805436216788028,-21.207071769787095,1.0225350379943847,2.225056674463047,290.7465803667205,1e-10,0.0,0.0045365099795162,10,0.0010953999590128,0.0026090000756084,2.5232450662653056e+18,0.0028129999991506,8.932930199989642e-07,4579406.0,120.64902335,1.0317800045013428,91.9209976196289,0,0.0019168900325894,0.0019912899006158,25.022499084472656,0.0003309900057502,2.363800048828125,0.0036094600800424,0.2920520007610321,1.259660005569458,0.0008469999884255,1.023460030555725,0.0005066089797765,16.46299934387207,1.158790041699831e-06,13,16.014699935913086,15.652199745178224,196608.0,15.25510025024414,5.59077022899146e-07,-37.71070098876953,29.769736372490406,25.046300888061523,0.002329170005396,2040.0,16267690340921,50.92246757,3.1652600540610365e-08,4.965589823768823e-07,0.000672977999784,0.2212920039892196,1.0472899675369265,0.8785349726676941,196608.0,1,10.093000411987305,262160391.0,0.0010000000474974,0.9972440004348756,120.64903126,PSO J120.6490+50.9224,0.0005024619749747,0.0007567420252598,0.002818559994921,50.9224606,0.0017990099731832,0.9972910284996032,50.92245488,17.850799560546875,,18.87700080871582,1920.0999755859373,4.820509857950128e-08,61,17,0.997340977191925,0.003557960037142,0.0011922400444746,700.0,22.846799850463867,4.199580192565918,0.0015589999966323,52.78960037231445,0.0044244602322578,0.0008934480138123,7.0,4579984.0,0.0035737899597734,17.147199630737305,16.2091007232666,196608.0,15.0,0.0025845000054687,262160391.0,1.471020027565828e-06,4.2382098399684764e-06,10.79170036315918,5.232100193097722e-07,0.0009035789989866,1919.949951171875,0.0007034980226308,16.27050018310547,15.511799812316896,0.0005109999910928,0.0009421100257895,0.0013689500046893,0.8817179799079895,14.75819969177246,1919.93994140625,0.0028706099838018,0.0019975800532847,0.0037684401031583,1.3270700094381029e-08,111.72835323727952,0.9972910284996032,88.39250183105469,0.0019144499674439,120.64904301,120.64903575,0.0008850889862515,0.0007960199727676,7.393929877252958e-07,2.1636799374391563e-07,25.027700424194336,-0.3213495463509299,22.86680030822754,0.4924220144748688,73,0.0005200279993005,4422477.0,120.6490163,15.25510025024414,1.5930399968056008e-05,0.0014224300393834,1920.2099609375,2.5,0.0060034599155187,0.8785349726676941,0.2347459942102432,10.49899959564209,50.92247408,0.2325520068407058,0.0028139899950474,0.0009436639957129,30.0,56513.9408763,190.00100708007807,8528.0,1.354489995719632e-06,5910.85986328125,0.2263810038566589,0.0013239600230008,0.001482979976572,15.762399673461914,32,120.64903205,0.9952110052108764,0.0005900000105611,2.488839982106583e-06,0.0004599289968609,31.693957941924783,3557550000036731,2.9999799728393555,50.92246107,0.0032528298906981,8528.0,3.867569830617867e-06,0.7762933045000717,56865.10666667,5910.7900390625,1.112539962377923e-06,7.893079896348354e-07,0.25,8528.0,50.92245832,0.830452024936676,1.1233400106430054,16.532499313354492,524416.0,0.0008670000243,196608.0,10.49899959564209,0.25,0.0020600000862032,56082.961996,15.0,0.0002606420021038,0.0014369799755513,0.0008738919859752,86,16.702600479125977,0.99898499250412,0.0035119999665766,196608.0,0.0014260000316426,0.0006813859799876,0.0022772499360144,0.0056303800083696,0.0007691510254517,1.0620500461300253e-06,524416.0,4423171.0,5910.60986328125,0.202374577710754,0.2224059998989105,0.3066779971122741,8528.0,0.3170109987258911,0.25,688.0,0.0017188600031659,3,0.9972440004348756,15.690500259399414,0.0,167.79658988744666,2.5,524416.0,0.8996679782867432,0.7627550125122071,0.0010050700511783,2.5,1,2.523245221420999e+18,0.0016230000182986,15,0.0,11.0,262160391.0,3.851300001144409,0.0015008599730208,277029685596027,3557550,0.0011239099549129,0.0004880799970123,3772099000000202,4.037189960479736,1,0.2499990016222,4.316669940948486,-75.66329956054688,56185.8828234,1.0453399419784546,,0.0051167299970984,3.249219915346657e-08,0.000808999990113,25.01689910888672,0.0038199999835342,2.523202940957631e+18,5910.68994140625,15.006400108337402,0.0,524416.0,1.0720800161361694,0.0021389999892562,4441504.0,0.0043815798126161,1.0026999711990356,0.0002628339861985,5910.669921875,0.9965479969978333,630.0,-29.59869956970215,0.002329170005396,16910,2.5232031272518374e+18,2.5,0.0024922299198806,10.69789981842041,56304.3267241,9.628259658813477,,64501,0.0003670000005513,262160391.0,0.0003707440046127,0.3195720016956329,0.0029935000929981,0.0009760599932633,0.2070149928331375,0.0,0.2468149960041046,0.25,0.2358520030975341,9,0.99898499250412,1.05649995803833,1.1672600507736206,0.5423128012949818,3.1102199500310235e-06,0.0,25.009300231933597,17.109899520874023,0.0006433430244214,524416.0,0.2224059998989105,1.0457099676132202,5.256629833638726e-07,0.0010000000474974,0.001502800034359,0.0026919099036604,0.0042074001394212,2.066670049316599e-06,,0.0010172500042244,0.001923709991388,28.721200942993164,64.88890075683594,0.2358520030975341,0.002253389917314,0.0023350000847131,1.0357600450515747,0.8785349726676941,4.279170036315918,0.0037074100691825,0.997340977191925,0.0014075899962335,0.000101777557017,55860.8105383,16.426300048828125,20.617000579833984,1919.989990234375,600.0,1.0174200534820557,262160391.0,512024576,6.409459842871001e-07,0.0044956500642001,0.0021279999054968,8528.0,0.0022660500835627,0.9369969964027404,0.0012858100235462,2.5232080484790523e+18,0.9965479969978333,5.858859822183149e-06,0.0010460000485181,2309,0.5937650203704834
